"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2026-04-15","2026-04-15","2026-01","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","AS","0.00000","0.003341970213",
"2026-04-15","2026-04-15","2026-02","Amazon Unlimited (Streaming)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","5","100","Song","MX","0.00000","0.031530279744",
"2026-04-15","2026-04-15","2026-02","Amazon Unlimited (Streaming)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","114","100","Song","US","0.00000","1.190320786586",
"2026-04-15","2026-04-15","2026-02","Amazon Prime (Streaming)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","US","0.00000","0.004258656255",
"2026-04-15","2026-04-15","2026-02","Amazon Prime (Streaming)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","9","100","Song","US","0.00000","0.025551937534",
"2026-04-15","2026-04-15","2026-02","Amazon Unlimited (Streaming)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","DE","0.00000","0.005996485754",
"2026-03-26","2026-03-26","2026-02","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2913","100","Song","US","0.00000","0.078884885638",
"2026-03-26","2026-03-26","2026-02","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","170","100","Song","OU","0.00000","0.004603649339",
"2026-03-26","2026-03-26","2026-02","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","126","100","Song","US","0.00000","0.075148345240",
"2026-03-26","2026-03-26","2026-02","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","38","100","Song","OU","0.00000","0.022663786657",
"2026-03-26","2026-03-26","2026-01","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","22332","100","Song","US","0.00000","0.451579169801",
"2026-03-26","2026-03-26","2026-01","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1512","100","Song","OU","0.00000","0.030574409115",
"2026-03-26","2026-03-26","2026-01","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6559","100","Song","US","0.00000","3.163862020889",
"2026-03-26","2026-03-26","2026-01","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","116","100","Song","OU","0.00000","0.055954870337",
"2026-03-26","2026-03-26","2026-01","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","470","100","Song","MX","0.00000","0.226713698706",
"2026-03-26","2026-03-26","2025-11","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","13731","100","Song","US","0.00000","0.373181088475",
"2026-03-26","2026-03-26","2025-11","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2107","100","Song","OU","0.00000","0.057264041480",
"2026-03-26","2026-03-26","2025-11","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2486","100","Song","BR","0.00000","0.067564502654",
"2026-03-26","2026-03-26","2025-11","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2053","100","Song","US","0.00000","1.723439317919",
"2026-03-26","2026-03-26","2025-11","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","62","100","Song","OU","0.00000","0.052047363714",
"2026-03-26","2026-03-26","2025-12","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6740","100","Song","US","0.00000","0.086472440432",
"2026-03-26","2026-03-26","2025-12","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","530","100","Song","OU","0.00000","0.006799761637",
"2026-03-26","2026-03-26","2025-12","Facebook","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","US","0.00000","0.000254220607",
"2026-03-26","2026-03-26","2025-12","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3136","100","Song","US","0.00000","0.797235825702",
"2026-03-26","2026-03-26","2025-12","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","86","100","Song","OU","0.00000","0.021862972277",
"2026-03-26","2026-03-26","2025-12","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","139","100","Song","MX","0.00000","0.035336664468",
"2026-03-26","2026-03-26","2025-10","Facebook (Social Media Pack)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","19","100","Song","US","0.00000","0.000818331191",
"2026-03-26","2026-03-26","2025-10","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","11278","100","Song","US","0.00000","0.485744167400",
"2026-03-26","2026-03-26","2025-10","Facebook (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","697","100","Song","OU","0.00000","0.030019833725",
"2026-03-26","2026-03-26","2025-10","Facebook","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","US","0.00000","0.001069450201",
"2026-03-26","2026-03-26","2025-10","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2511","100","Song","US","0.00000","2.685389456651",
"2026-03-26","2026-03-26","2025-10","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","182","100","Song","PG","0.00000","0.194639936723",
"2026-03-26","2026-03-26","2025-10","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","97","100","Song","OU","0.00000","0.103736669524",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","GB","0.00000","0.004692083110",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3564","100","Song","US","0.00000","13.204630808236",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","SN","0.00000","0.000798999746",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","KE","0.00000","0.000444999858",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","JO","0.00000","0.006989997781",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","8","100","Song","IN","0.00000","0.000572999818",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","HN","0.00000","0.000020999993",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","GT","0.00000","0.000111999964",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6","100","Song","CM","0.00000","0.009210997076",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","5","100","Song","ZA","0.00000","0.000291715107",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","TR","0.00000","0.001664628271",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PK","0.00000","0.000001157599",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","PH","0.00000","0.001425005147",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","NZ","0.00000","0.005047134397",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","MY","0.00000","0.000091450370",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","148","100","Song","MX","0.00000","0.200987078597",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","JP","0.00000","0.004279645841",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","IT","0.00000","0.000850835729",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","IL","0.00000","0.000160906348",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","7","100","Song","ID","0.00000","0.000032412789",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","HU","0.00000","0.001741029847",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","HK","0.00000","0.009031592332",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","36","100","Song","FR","0.00000","0.091385545389",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","5","100","Song","ES","0.00000","0.001238631606",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","EE","0.00000","0.012527543223",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","43","100","Song","DE","0.00000","0.229399203978",
"2026-03-26","2026-03-26","2026-01","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CY","0.00000","0.000038200787",
